,stop_name,stop_lon,stop_lat
88,Botzaris (METRO 7bis),2.3885668704791967,48.87949310701282
89,Boucicaut (METRO 8),2.287945766487378,48.841094056328046
90,Bouffémont - Moisselles (TRAIN H),2.3229178462271087,49.04516945935585
91,Bougival (TRAIN L),2.1321324452511017,48.85425170257195
92,Boulainvilliers (RER C),2.2747933246088805,48.85697199492771
93,Boulogne Jean Jaurès (METRO 10),2.2388873271530727,48.84200534636872
94,Boulogne Pont de Saint-Cloud / Rhin et Danube (METRO 10),2.2285369814916316,48.84074501520533
95,Bouray (RER C),2.290082513840396,48.532890102323265
96,Bourg-la-Reine (RER B),2.312307716888594,48.78031379547602
97,Bourron-Marlotte - Grez (TRAIN R),2.692480190584067,48.332683643788776
98,Bourse (METRO 3),2.3413760511435733,48.86865415091546
99,Boussy-Saint-Antoine (RER D),2.5331306565710374,48.681016615421555
100,Boutigny (RER D),2.376672818506991,48.43449061194127
101,Brancion (TRAM 3a),2.3008019515606515,48.82868555054401
102,Bretagne (TRAM 7),2.3680430008907924,48.76818987495329
103,Breuillet - Bruyères-le-Châtel (RER C),2.192063068770896,48.57750848851044
104,Breuillet Village (RER C),2.1703772591600425,48.564328905847155
105,Brimborion (TRAM 2),2.23132315987378,48.822309932015976
106,Brochant (METRO 13),2.320174757151551,48.89058718569108
107,Brunoy (RER D),2.5066769825470883,48.699106946033055
108,Bruyères-sur-Oise (TRAIN H),2.3248275129679965,49.15512735961309
109,Bry-sur-Marne (RER A),2.5256159084395464,48.8451930957432
110,Bréguet-Sabin (METRO 5),2.370209339755372,48.85614071023419
111,Brétigny (RER C),2.302059691582639,48.60674494802678
112,Bréval (GL),1.541774931662616,48.94345963196503
113,Bueil (GL),1.4434127390456772,48.92530879619194
114,Buno - Gironville (RER D),2.387209797198101,48.3713832913812
115,Bures-sur-Yvette (RER B),2.164378242774172,48.69625274689327
116,Bussy-Saint-Georges (RER A),2.708981742262278,48.83653643202438
117,Butte Pinson (Parc Régional) (TRAM 5),2.3660669758363624,48.97359937511041
118,Butte du Chapeau Rouge (TRAM 3b),2.396751288803897,48.88501678827276
119,Buttes Chaumont (METRO 7bis),2.3816145119289653,48.87851411310307
120,Buzenval / Avron (METRO 2 METRO 9),2.399962299671146,48.851940263220435
121,Bécon les Bruyères (TRAIN L),2.2699647791945137,48.90576265618636
122,Bérault (METRO 1),2.429205166348,48.84547070666273
123,Cadet (METRO 7),2.3445724820893283,48.8760085928912
124,Cambronne (METRO 6),2.3029682978173143,48.84750708107597
125,Camille Groult (TRAM 9),2.3919914554961133,48.78567213418671
126,Camp des Loges (TRAM 13),2.0816759384228316,48.91391884984584
127,Campo Formio (METRO 5),2.3585662563494667,48.83515253481994
128,Canal Saint-Denis (TRAM 3b),2.380537035488634,48.898733989732214
129,Cardinal Lemoine (METRO 10),2.3516232550160123,48.84665685032183
130,Carle - Darthé (TRAM 9),2.408875606162367,48.75920002855165
131,Caroline Aigle (Orlyfret) (TRAM 7),2.369907789255685,48.73860387113737
132,Carrefour Pleyel (METRO 13),2.3426080144231554,48.9190075542966
133,Censier Daubenton (METRO 7),2.3516064753021904,48.8402338354079
134,Centre de Châtillon (TRAM 6),2.289057253599707,48.80420493738209
135,Cergy Préfecture (RER A TRAIN L),2.0795349399973735,49.03646397980497
136,Cergy Saint-Christophe (RER A TRAIN L),2.0342944618526624,49.04964700433599
137,Cergy le Haut (TRAIN L RER A),2.0109997600036325,49.047876202448634
138,Cernay (TRAIN H RER C),2.2574741572503108,48.98500470033862
139,Cesson (RER D),2.594551816007613,48.564949494749506
140,Chamarande (RER C),2.21551781194949,48.51424587437883
141,Champ de Courses d'Enghien (TRAIN H),2.2921687025986754,48.97951661736317
142,Champ de Mars Tour Eiffel (RER C),2.2898035182585006,48.856457210620924
143,Champagne-sur-Oise (TRAIN H),2.2426777767781676,49.136000563670855
144,Champagne-sur-Seine (TRAIN R),2.7989224425509676,48.40728299316673
145,Champbenoist Poigny (TRAIN P),3.2866795280983006,48.545296264937406
146,Champigny (RER A),2.510307237115641,48.80698507072532
147,Champigny-sur-Yonne (GL),3.130420763098966,48.32402397967573
148,Champs-Élysées Clemenceau (METRO 1 METRO 13),2.313719840214178,48.86775374413852
149,Changis - Saint-Jean (TRAIN P),3.026111294286066,48.95916406214211
150,Chanteloup-les-Vignes (TRAIN J),2.0275187756771844,48.970366933028934
151,Chantilly - Gouvieux (RER D),2.4595491188444525,49.18708720427586
152,Chaponval (TRAIN H),2.141696932779958,49.06931413457833
153,Chardon Lagache (METRO 10),2.266441541719401,48.84520470266033
154,Charenton - Écoles (METRO 8),2.4131329383427076,48.8218979385137
155,Charlebourg (TRAM 2),2.2383093022906757,48.90766458302349
156,Charles Michels (METRO 10),2.285999222059007,48.84653463581035
157,Charles-de-Gaulle Étoile (METRO 6 METRO 2 RER A METRO 1),2.2955098994151797,48.87472829854299
158,Charonne (METRO 9),2.3846997601328432,48.85509449355617
159,Chars (TRAIN J),1.9369286357858269,49.162670579854954
160,Chartres (GL),1.4801967914482197,48.448061614235385
161,Chartrettes (TRAIN R),2.6950373151676703,48.48707639432654
162,Chaumont-en-Vexin (TRAIN J),1.873097212586157,49.261198496051186
163,Chaussée d'Antin - La Fayette (METRO 7 METRO 9),2.3342014869527405,48.87302861027446
164,Chaville - Vélizy (RER C),2.1836841098542354,48.799728824423035
165,Chaville Rive Droite (TRAIN L),2.1882598600002936,48.812571716256755
166,Chaville Rive Gauche (TRAIN N),2.1892781185588652,48.80519566822147
167,Chelles - Gournay (RER E TRAIN P),2.583331158055108,48.87414408209379
168,Chemin Vert (METRO 8),2.3681841149506995,48.85710325723393
169,Chemin d'Antony (RER C),2.3127110135157984,48.7479419009659
170,Chemin des Reniers (TRAM 1),2.3214951981707097,48.934608566743
171,Chevaleret (METRO 6),2.36812633041321,48.83494772233368
172,Chilly-Mazarin (RER C),2.3069926058508763,48.700883318125356
173,Choisy-le-Roi (RER C),2.4113867249361034,48.76378680863069
174,Christophe Colomb (TRAM 9),2.4169487556092775,48.75210595275696
175,Château Landon (METRO 7),2.3619653022299603,48.87844429947368
176,Château Rouge (METRO 4),2.349559430194618,48.88671096712059
177,Château d'Eau / Mairie du 10e (METRO 4),2.3561539474503395,48.87262083900738
178,Château de Vincennes (METRO 1),2.4404399780572463,48.84445639364827
179,Château-Thierry (TRAIN P),3.409457094674741,49.03791491565059
180,Châteaudun (GL),1.3384347632040494,48.07340700918539
181,Châteaudun - Barbès (TRAM 9),2.368339634703194,48.815568954563055
182,Châtelet (METRO 11 METRO 1 METRO 4 METRO 14 METRO 7),2.3470467143839446,48.8586339570009
183,Châtelet les Halles (RER A RER D RER B),2.3470126872387564,48.861822271877315
184,Châtillon Montrouge (METRO 13 TRAM 6),2.3010180149552806,48.81067378971682
185,Châtou - Croissy (RER A),2.155903471896522,48.88521121728771
186,Chézy-sur-Marne (TRAIN P),3.3643798935358085,48.991889159336786
187,Cimetière Parisien d'Ivry (TRAM 9),2.3706612489603813,48.81262937520647
188,Cimetière de Saint-Denis (TRAM 1),2.363640702197924,48.936389146141046
189,Cité (METRO 4),2.3473213170674256,48.85493637743783
190,Cité universitaire (RER B TRAM 3a),2.338779610827088,48.820719841481846
191,Clamart (TRAIN N),2.2744896721778822,48.814239444580814
192,Clichy - Levallois (TRAIN L),2.2974199481466626,48.89763744699634
193,Clichy - Montfermeil (TRAM 4),2.5550142670142635,48.904573065556605
194,Clichy-sous-Bois - Mairie (TRAM 4),2.5463803994280108,48.90786847867236
195,Clovis / Drancy - Avenir (TRAM 1),2.4176910933379756,48.91778372433478
196,Cluny La Sorbonne (METRO 10),2.344273345421352,48.85105028139347
197,Coeur d'Orly (TRAM 7),2.3714125382197095,48.73369934616961
198,Coignières (TRAIN N),1.921036600039738,48.743483985004275
199,Colette Besson (TRAM 3b),2.3636513821811374,48.89849110063615
200,Colombes (TRAIN J),2.2593457030521495,48.9239186256397
201,Colonel Fabien (METRO 2),2.370811395312745,48.877610186497066
202,Combs-la-Ville - Quincy (RER D),2.547548045814366,48.667901960128674
203,Commerce (METRO 8),2.2939519636487176,48.84479476279097
204,Compans (TRAIN K),2.6650598693073,48.991391401953635
205,Concorde (METRO 1 METRO 12 METRO 8),2.3227339805921097,48.86642376220693
206,Conflans Fin d'Oise (TRAIN L TRAIN J RER A),2.074430982570752,48.99087405085726
207,Conflans Sainte-Honorine (TRAIN J),2.0977739884634667,48.99663008974351
208,Constant Coquelin (TRAM 9),2.39383827034194,48.78300538457716
209,Convention (METRO 12),2.2962313868033886,48.837099427302775
210,Corbeil-Essonnes (RER D),2.4729336504587436,48.61342791267343
211,Corentin Cariou (METRO 7),2.382160158371538,48.89465585741259
212,Corentin Celton (METRO 12),2.2794116820504207,48.82708544797555
213,Cormeilles-en-Parisis (TRAIN J),2.193092468694061,48.96866508214149
214,Corvisart (METRO 6),2.3504148720104636,48.82979051277208
215,Cosmonautes (TRAM 1),2.3782254903979014,48.931734824565524
216,Couilly - Saint-Germain - Quincy (TRAIN P),2.854315926463896,48.88268104574893
217,Coulommiers (TRAIN P),3.0816485260772404,48.80786913915961
218,Cour Saint-Emilion (METRO 14),2.386632402066985,48.833338558330794
219,Courbevoie (TRAIN L),2.2491965080151255,48.89862464805266
220,Courcelle sur Yvette (RER B),2.097975858420524,48.70121771939424
221,Courcelles (METRO 2),2.3040703912187603,48.879329787761506
222,Couronnes (METRO 2),2.380542586000037,48.86909116110492
223,Creil (TRAIN H RER D),2.4689141153510383,49.26394414358555
224,Crimée (METRO 7),2.3770904390888754,48.89090644863742
225,Croix de Chavaux (METRO 9),2.434538451473474,48.85778351366569
226,Crouy-sur-Ourcq (TRAIN P),3.0626904069870564,49.091882995354624
227,Crécy-la-Chapelle (TRAIN P),2.9057369645485345,48.85955731595359
228,Crépy-en-Valois (TRAIN K),2.8873667049758613,49.23101805924463
229,Créteil L'Échat (METRO 8),2.4494128051458075,48.79668213407592
230,Créteil Pompadour (RER D),2.4353063397063224,48.77126603720006
231,Créteil Préfecture (METRO 8),2.4593631290764044,48.780002827987595
232,Créteil Université (METRO 8),2.4505115282905905,48.789920465968464
233,César (TRAM 8),2.3425218260403136,48.94958134419662
234,Dammartin - Juilly - Saint-Mard (TRAIN K),2.6992222536256385,49.03227910999418
235,Danton (TRAM 1),2.4066227523546937,48.92271118743235
236,Danube (METRO 7bis),2.3940123983593637,48.881816107266076
237,Daumesnil (METRO 6 METRO 8),2.395943087944513,48.83949753605324
238,Delaunay - Belleville (TRAM 8),2.3473129251675133,48.94555553830722
239,Delphine Seyrig (TRAM 3b),2.3977388506469794,48.893880281609206
240,Denfert Rochereau (METRO 4 METRO 6 RER B),2.3325987037652713,48.83360566885113
241,Desnouettes (TRAM 3a),2.284007243303418,48.83435816453199
242,Deuil - Montmagny (TRAIN H),2.338524070645141,48.97605425220996
243,Dewoitine (TRAM 6),2.214433502050177,48.78362462123712
244,Diane Arbus - Porte des Poissonniers (TRAM 3b),2.351712071721624,48.898329103478595
245,Didot (TRAM 3a),2.3133800873660433,48.825920546050554
246,Division Leclerc (TRAM 6),2.272650344658386,48.79446888359199
247,Domaine Chérioux (TRAM 7),2.367405864497286,48.77893639216541
248,Domont (TRAIN H),2.3368296898368275,49.0329720458511
249,Dordives (TRAIN R),2.7627283885437963,48.14721803899384
250,Dourdan (RER C),2.0087718138734374,48.53373283305578
251,Dourdan la Forêt (RER C),1.9959019903628326,48.53562062166312
252,Drancy (RER B),2.4547663827657766,48.932706217778815
253,Dreux (TRAIN N),1.3704666816488706,48.731179692780145
254,Dugny - La Courneuve (TRAM 11),2.411121754896824,48.94393432474906
255,Dugommier (METRO 6),2.389620014061439,48.8390411427931
256,Dupleix (METRO 6),2.2936124371878033,48.850434548092586
257,Duroc (METRO 13 METRO 10),2.316714793894069,48.847020829863006
258,Edgar Quinet (METRO 6),2.3263846107928465,48.8406632283787
259,Ella Fitzgerald (TRAM 3b),2.3949684071677146,48.897429960859256
260,Enghien-les-Bains (TRAIN H),2.3071370320715325,48.972749118838706
261,Epinay - Orgemont (TRAM 8),2.295591694903069,48.955504476198016
262,Epinettes - Pouchet (TRAM 3b),2.3249055851394216,48.897549330878284
263,Epluches (TRAIN H),2.1227359082735706,49.055101759569936
264,Ermont - Eaubonne (RER C TRAIN H TRAIN J),2.271100606542697,48.98051270159048
265,Ermont Halte (TRAIN H),2.2632853539998323,48.990313582981926
266,Esbly (TRAIN P),2.8102482207300614,48.90307291418722
267,Escadrille Normandie - Niémen (TRAM 1),2.4354209929854376,48.91270497437518
268,Esplanade de La Défense (METRO 1),2.2497927690097654,48.88813847669144
269,Essonnes Robinson (RER D),2.4624564927796966,48.605555825457074
270,Europe (METRO 3),2.3222652131305974,48.87877036666682
271,Exelmans (METRO 9),2.259608472752572,48.84241276943786
272,Faidherbe Chaligny (METRO 8),2.384092210055667,48.85017786187885
273,Falguière (METRO 12),2.317852783041332,48.84447014037502
274,Faremoutiers - Pommeuse (TRAIN P),2.9931098934191773,48.80865396401216
275,Faubourg de l'Arche (TRAM 2),2.240079252038272,48.89666439629735
276,Ferrières - Fontenay (TRAIN R),2.7721048119391085,48.09589243547059
277,Filles Du Calvaire (METRO 8),2.3666610933534518,48.86325794403809
278,Fontaine Michalon (RER B),2.295921406897603,48.743016568981936
279,Fontaine-le-Port (TRAIN R),2.7504830973688126,48.48737309367815
280,Fontainebleau - Avon (TRAIN R),2.7266615330816726,48.41637703208496
281,Fontenay-aux-Roses (RER B),2.2929880092589787,48.787566727447015
282,Fontenay-le-Fleury (TRAIN N),2.0405192047036644,48.80724661118069
283,Fontenay-sous-Bois (RER A),2.4635014194875513,48.843794351011944
284,Fort d'Aubervilliers (METRO 7),2.4044090887818643,48.91494975635556
285,Four - Peary (TRAM 9),2.411900230949817,48.75454544301934
286,Fourqueux - Bel Air (TRAM 13),2.069974306780278,48.8947371484561
287,Franconville - Le Plessis-Bouchard (RER C TRAIN H),2.2342763939965375,48.99371347946534
288,Franklin D. Roosevelt (METRO 1 METRO 9),2.3090563254320715,48.86906936358524
289,Freinville Sevran (TRAM 4),2.519119485424034,48.926503936889326
290,Front Populaire (METRO 12),2.365920319400959,48.90656714505958
291,Frépillon (TRAIN H),2.197087678318263,49.04543025331719
292,Funiculaire de Montmartre - Gare basse (FUNICULAIRE MONTMARTRE),2.3426600373363518,48.88468097280708
293,Funiculaire de Montmartre - Gare haute (FUNICULAIRE MONTMARTRE),2.342549653258488,48.88566111178074
294,Félix Faure (METRO 8),2.291912413317875,48.84274677887205
295,Gabriel Péri (METRO 13),2.294685111702555,48.916382309001435
296,Gagny (RER E),2.525434250765843,48.883734280056494
297,Gallieni (METRO 3),2.4166972728476406,48.86533531723949
298,Gambetta (METRO 3 METRO 3bis),2.3978297202646095,48.8650707704588
299,Garancières - La Queue (TRAIN N),1.7645814867402247,48.810475224501005
300,Garches - Marnes-la-Coquette (TRAIN L),2.187110711095019,48.83828254508147
301,Gare Montparnasse (METRO 4 METRO 13 TRAIN N METRO 12 METRO 6),2.322304535619017,48.84262667112582
302,Gare Saint-Lazare (METRO 12 METRO 3 TRAIN L METRO 14 RER E TRAIN J METRO 13),2.3257264793523578,48.87580488029148
303,Gare d'Austerlitz (RER C METRO 10 METRO 5),2.3653999660312945,48.842441635104244
304,Gare de Bercy (GL METRO 6 METRO 14),2.380831121271664,48.839823804741364
305,Gare de Lyon (METRO 14 TRAIN R METRO 1 RER D RER A),2.3736934225320026,48.844405566772004
306,Gare de l'Est (METRO 4 METRO 5 METRO 7 TRAIN P),2.358360700326255,48.87644143413918
307,Gare du Nord (TRAIN K METRO 5 RER E RER D RER B TRAIN H METRO 4),2.3571365065115906,48.88087533874974
308,Gargan (TRAM 4),2.5165098933946153,48.907272586142305
309,Gargenville (TRAIN J),1.8089078287123903,48.98297976228513
310,Garges - Sarcelles (TRAM 5 RER D),2.3906342667874583,48.97695428096921
311,Garibaldi (METRO 13),2.3318308379624098,48.90609404932792
312,Gaston Roulaud (TRAM 1),2.431278002116335,48.91409326258505
313,Gazeran (GL),1.7732488494482237,48.6260363676726
314,Gaîté (METRO 13),2.3224917484622383,48.83863164531629
315,Gennevilliers (TRAM 1 RER C),2.3075164438009605,48.93317300268971
316,Gentilly (RER B),2.340891132444595,48.815229933795415
317,George V (METRO 1),2.3005604512367204,48.87202380947895
318,Georges Brassens (TRAM 3a),2.295661982822294,48.82982637809581
319,Georges Millandy / Clinique (TRAM 6),2.2309835589388727,48.78350097478315
320,Georges Pompidou (TRAM 6),2.237132704968192,48.78490216537739
321,Germaine Tailleferre (TRAM 9),2.3777912306875906,48.80334774756402
322,Gif-sur-Yvette (RER B),2.1365667170583613,48.69819697538077
323,Gilbert Bonnemaison (TRAM 8),2.30787256835423,48.95543742518655
324,Gisors (TRAIN J),1.7849068783257753,49.2853894013306
325,Glacière (METRO 6),2.3435116577497763,48.83112954710577
326,Goncourt (METRO 11),2.3710948397312004,48.86995751178222
327,Goussainville (RER D),2.4621689661352346,49.023161998110595
328,Grand Bourg (RER D),2.4353305301813046,48.64848911166573
329,Grands Boulevards (METRO 8 METRO 9),2.3445610606627296,48.87125654502105
330,Gravigny Balizy (RER C),2.317299785060706,48.68619126623518
331,Gretz-Armainvilliers (RER E),2.727229371429766,48.746452319783515
332,Grigny Centre (RER D),2.39678350341544,48.654849334508775
333,Gros Noyer Saint-Prix (TRAIN H),2.2596556190576194,48.99609884165444
334,Groslay (TRAIN H),2.3534072458696844,48.984315961145434
335,Guillerval (GL),2.059912347637065,48.3745250124542
336,Guy-Môquet (METRO 13),2.327219867919128,48.89220682682637
337,Guynemer (TRAM 5),2.3574615262731298,48.948208126659516
338,Guérard - La Celle-sur-Morin (TRAIN P),2.9537303831019344,48.810775320859456
339,Général De Gaulle / Parc André Malraux (TRAM 6),2.2819513201694486,48.79988738225667
340,Haussmann Saint-Lazare (METRO 3 METRO 9),2.327619245678572,48.87361339723083
341,Henri Farmann (TRAM 2),2.2712415009378297,48.83475000943428
342,Herblay (TRAIN J),2.161906605592158,48.99028999545543
343,Hoche (METRO 5),2.402352143900473,48.89122859228272
344,Honoré De Balzac (TRAM 3b),2.3188044013442384,48.896308469776066
345,Houdan (TRAIN N),1.602701692990599,48.79602536687967
346,Houilles - Carrières-sur-Seine (RER A TRAIN L TRAIN J),2.185353376302864,48.9203793730037
347,Hélène Boucher (Orlytech) (TRAM 7),2.3594678210958517,48.73998742945715
348,Héricy (TRAIN R),2.7607175073524735,48.44267432506247
349,Hôpital Avicenne (TRAM 1),2.4250098942744507,48.91583789196237
350,Hôpital Béclère (TRAM 6),2.2544627619612347,48.78669993493103
351,Hôpital Delafontaine / Joliot Curie (TRAM 1),2.3710831716238596,48.93358640280917
352,Hôpital Intercommunal / Collège Pablo Picasso (TRAM 4),2.5708415546006806,48.900955536627954
353,Hôpital Robert Debré (TRAM 3b),2.401233644855655,48.87945550233731
354,Hôtel de Ville de Bobigny (TRAM 1),2.443992334554138,48.90653655813819
355,Hôtel de Ville de Paris - 4ème Arrondissement (METRO 1 METRO 11),2.351293012200511,48.85746490621543
356,Hôtel de Ville de la Courneuve (TRAM 1),2.3924711193168307,48.92740289073672
357,Igny (RER C),2.2308399305579862,48.74085329923668
358,Inovel Parc Nord (TRAM 6),2.2091292272948757,48.781404319964466
359,Invalides (METRO 8 METRO 13 RER C),2.3137731347293315,48.86109817973091
360,Isles - Armentières - Congis (TRAIN P),3.007953055749719,48.99841539228113
361,Issou - Porcheville (TRAIN J),1.7839734077298488,48.97929224762391
362,Issy (RER C),2.257893897515079,48.81934396168568
363,Issy Val de Seine (TRAM 2 RER C),2.263624107975514,48.83024281609612
364,Ivry-sur-Seine (RER C),2.3916869716625384,48.813989051088555
365,Iéna (METRO 9),2.2941620153942788,48.86479406397939
366,Jacqueline Auriol (TRAM 2),2.233988601425483,48.910802588824716
367,Jacques Bonsergent (METRO 5),2.361400210432777,48.870396388304066
368,Jacques Prévert / Cimetière (TRAM 5),2.3660038891143396,48.97088340331763
369,Jacques-Henri Lartigue (TRAM 2),2.2604815756384626,48.82470768480548
370,Jasmin (METRO 9),2.268176749423331,48.85250409059135
371,Jaurès (METRO 2 METRO 7bis METRO 5),2.3707833823697655,48.88242753103356
372,Javel (METRO 10 RER C),2.2782183341810054,48.846657052274374
373,Jean Moulin (TRAM 3a),2.318829692620226,48.824711017882876
374,Jean Rostand / Lamartine (TRAM 1),2.4543575787773744,48.90781431574877
375,Jean Vilar (TRAM 8),2.343461279526826,48.952726328977114
376,Joigny (GL),3.3933081022992417,47.973721137483345
377,Joinville-le-Pont (RER A),2.4638567953623163,48.82103881414227
378,Joncherolles (TRAM 5),2.358322856150864,48.95557634708741
379,Jourdain (METRO 11),2.389415032035528,48.87511181603521
380,Jouy (GL),1.5575946080058876,48.51004672480634
381,Jouy-en-Josas (RER C),2.163947085881832,48.76477601203191
382,Jules Joffrin (METRO 12),2.3447646117383565,48.89241892202498
383,Jussieu (METRO 10 METRO 7),2.3549841240710787,48.84605089304489
384,Juvisy (RER C RER D),2.383339729126172,48.68966593875237
385,Juziers (TRAIN J),1.8451344435023882,48.99224128036632
386,Kléber (METRO 6),2.2932406499473137,48.871262143540164
387,L'Abbaye (TRAM 4),2.5163333913072856,48.92180470359668
388,L'Etang - Les Sablons (TRAM 13),2.0687099863177365,48.87215410539295
