,stop_name,stop_lon,stop_lat
109,Viarmes,2.368237642296928,49.11663481669089
110,Osny,2.058155650874632,49.06281914403825
111,La Plaine Stade de France,2.362459916604931,48.918076675621
112,Noisy-le-Grand - Mont d'Est,2.550026754158765,48.84088525041221
113,Saint-Ouen,2.322694729473372,48.90456082213364
114,Beynes,1.8755955719389823,48.860056612665424
115,Corbeil-Essonnes,2.472467657639279,48.61323864277619
116,Boussy-Saint-Antoine,2.533195809235637,48.68087387117553
117,Crouy-sur-Ourcq,3.062669111949777,49.09189047640195
118,Seugy,2.3996583056293246,49.11912737513361
119,Groslay,2.3535217052321715,48.98436467954606
120,Chilly-Mazarin,2.306997381394413,48.70087559869863
121,Boissy-l'Aillerie,2.025386064104548,49.07572135804642
122,Saint-Leu-d'Esserent,2.417071454431694,49.21379460642065
123,Vauboyen,2.1925522822775045,48.75897132762851
124,Saint-Denis,2.345479004987329,48.93482889939617
125,Sainte-Colombe Septveilles,3.2553403241826864,48.52915312687445
126,Les Clairières de Verneuil,1.955244034082812,48.99266997269272
127,Évry - Courcouronnes,2.430032909521453,48.62588794663492
128,Montgeron - Crosne,2.461377446437224,48.70871108366713
129,Épinay - Villetaneuse,2.3287601965958715,48.95792884911306
130,Chars,1.936865953454158,49.16300140123273
131,Choisy-le-Roi,2.411287538155699,48.76387977763339
132,Val de Fontenay,2.4890536307751616,48.85424654032024
133,Brunoy,2.506850312311369,48.698914475306886
134,Chanteloup-les-Vignes,2.0276211497651646,48.97035707590211
135,Vaucelles,2.2294526219892656,49.02172683988197
136,Bessancourt,2.2103009348975013,49.03527556641014
137,Massy - Palaiseau,2.2587677282577334,48.72551907437078
138,Le Vésinet - Centre,2.1343339900216813,48.89013759185911
139,Moret - Veneux-les-Sablons,2.800462899908886,48.37789836789835
140,Rosny-sur-Seine,1.6298170882272784,48.99751746396684
141,Gare d'Austerlitz,2.367818767583529,48.84032035638395
142,Le Val d'Or,2.2165513289937904,48.85625374079433
143,Robinson,2.281364769669608,48.78023982792202
144,Pontoise,2.0957859968423524,49.04673337596684
145,Saint-Cloud,2.2176312182469986,48.846058536430505
146,Chaponval,2.1410848292610347,49.06912782440181
147,Villepreux - les Clayes,1.992798523459497,48.82366793006802
148,Ferrières - Fontenay,2.772092076153004,48.09588996416835
149,Chaumont-en-Vexin,1.8732362595841847,49.26118959499568
150,Montry - Condé,2.82565540959868,48.89107194659312
151,Le Chénay Gagny,2.5527724908646303,48.8771591253828
152,Petit Jouy les Loges,2.146851969344536,48.77123768805397
153,Beauvais,2.08834582322506,49.42624741139221
154,Montsoult - Maffliers,2.3228219079408823,49.06616021905701
155,Saint-Maur - Créteil,2.4729094308778183,48.80619648110731
156,Limay,1.7474125098984148,48.98420212754175
157,Ozoir-la-Ferrière,2.690116190500944,48.77076716837013
158,Antony,2.300890371505836,48.754632057173126
159,Mériel,2.205438463461229,49.07775311707399
160,Gare Montparnasse,2.316388731382968,48.83841119933774
161,Athis-Mons,2.403668724287269,48.71266832171659
162,Bièvres,2.2161603396773564,48.75087243760775
163,Maisse,2.393493661032251,48.39367132989446
164,Grand Bourg,2.4348387319350167,48.64880840591746
165,Bussy-Saint-Georges,2.710382839509696,48.83671337078136
166,Pont-sur-Yonne,3.201822135556628,48.286200143295794
167,Chatou - Croissy,2.155937662470897,48.88519702561107
168,Port Royal,2.3371383995944486,48.840064350218256
169,Houdan,1.6021344463889766,48.79602555328117
170,Écouen - Ézanville,2.362236789305572,49.02319914892831
171,Villiers-le-Bel - Gonesse - Arnouville,2.416246795897305,48.99377204005172
172,Les Vallées,2.2572045759752384,48.91365276270651
173,Gare Saint-Lazare,2.3244386552397684,48.87747568635212
174,Lozère,2.212717641845953,48.70591241362703
175,Champagne-sur-Oise,2.242987667830016,49.136089580289706
176,Chemin d'Antony,2.312649686391933,48.74793654258728
177,Franconville - le Plessis-Bouchard,2.2341907839306554,48.99374640051787
178,Laplace,2.3343440158701894,48.808360137202826
179,Égly,2.2234625238542307,48.582715781664064
180,Trappes,2.0065902166898377,48.7747853970692
181,Ormoy-Villers,2.8379866073485736,49.20071099536894
182,Sartrouville,2.157220038850732,48.93769529363442
183,Bonneval,1.3862711811788562,48.18642221696536
184,Marne-la-Vallée Chessy,2.7824826512673546,48.86979506673141
185,Isles - Armentières - Congis,3.007871639575125,48.99837487688993
186,Ponthierry - Pringy,2.5445365646399507,48.535084951085466
187,Nogent-sur-Marne,2.471683791180998,48.834306538503405
188,Magenta,2.358695908637114,48.88081039411524
189,Nangis,3.012177957825429,48.5617195064875
190,Le Plessis-Belleville,2.745036686332378,49.09632467804431
191,Neuilly Porte Maillot,2.284217509613705,48.87834780404864
192,Mantes Station,1.7151334567152097,48.98360892717879
193,Champigny,2.510538043646919,48.80682309456137
194,Villeneuve-sur-Yonne,3.28650469508052,48.08520669575616
195,Villeneuve-le-Roi,2.426423645047488,48.73968685807613
196,Le Vert de Maisons,2.4321242678299977,48.78883131123265
197,Nemours - Saint-Pierre,2.6850524330729284,48.26863657605134
198,Bures-sur-Yvette,2.1643461393269345,48.69621022314541
199,Arcueil - Cachan,2.328093276131277,48.79869767228883
200,Pierrelaye,2.1545313948758564,49.01917957374756
201,Argenteuil,2.257913508915154,48.9468952901277
202,Gare Épluches,2.1226568963520114,49.055049202893706
203,Montgeroult - Courcelles,2.0029460458068105,49.080811910011626
204,Meudon,2.2428787225795106,48.81436409632574
205,Villeneuve-la-Guyard,3.0720201061041963,48.34261875935412
206,Gare de Vernouillet Verneuil,1.9823949347938237,48.98075994487832
207,Les Ardoines,2.409587305033223,48.78248922625494
208,Fontainebleau - Avon,2.7267714287220346,48.416666098921
209,Vigneux-sur-Seine,2.413499342148242,48.70808932141768
210,Saint-Chéron,2.1249767315730463,48.55093774535708
211,Montargis,2.743201130533139,48.00669739961254
212,Chézy-sur-Marne,3.3644154018991057,48.99188251331995
213,La Grande-Paroisse,2.896902458012003,48.37863280606578
214,Bécon les Bruyères,2.268790065027107,48.90549079769296
215,Chelles - Gournay,2.5833806594500697,48.87411948897062
216,Pierrefitte - Stains,2.3703314284767747,48.96277628555098
217,Le Coudray-Montceaux,2.492424499497774,48.56619819315809
218,Herblay,2.1622316587721904,48.990136140429954
219,Bouray,2.290077813743244,48.53290340283496
220,Stade de France Saint-Denis,2.3504430479100207,48.91769737260247
221,Ivry-sur-Seine,2.391677280020743,48.8139591342409
222,Ermont - Eaubonne,2.2707541014797794,48.98049890628609
223,Auneau,1.779631964523447,48.445347392939446
224,Dourdan,2.008756915662106,48.53376051220457
225,Bondy,2.4795800358385867,48.893965864676495
226,Garges - Sarcelles,2.3899547555239407,48.97632635843972
227,Paris-Bercy Bourgogne - Pays d'Auvergne,2.384209720351069,48.83858620193177
228,Mareuil-sur-Ourcq,3.0754989980809686,49.135381005893805
229,Presles - Courcelles,2.2878509419549213,49.11367528279733
230,Le Vésinet - le Pecq,2.122132232303764,48.89794951079969
231,Buno - Gironville,2.387254108315933,48.37149489082515
232,Changis - Saint-Jean,3.026089283734262,48.95916631326023
233,Bibliothèque François Mitterrand,2.377826283136205,48.82891195295035
234,Meulan - Hardricourt,1.9021289902435004,49.00581615609435
235,Goussainville,2.46256580793126,49.02341075826703
236,Lardy,2.255014220399748,48.52062055349796
237,Roissy-en-Brie,2.650530702348584,48.79563367624288
238,Pont Petit,2.131241645234573,49.06087605161007
239,Bagneux,2.3220087047421583,48.79333690627149
240,Sens,3.2673805413803247,48.19822559869753
241,Versailles Chantiers,2.1349078603373464,48.79526039893613
242,Thun le Paradis,1.919170589720022,49.006673442207415
243,Creil,2.46892902764167,49.264185555044406
244,Vernouillet - Verneuil,1.9829377621754611,48.98164585500312
245,Crécy-la-Chapelle,2.905450103333207,48.85955710138092
246,Savigny-le-Temple - Nandy,2.5839359760934317,48.59548998563483
247,Villepinte,2.512783848981341,48.96256540760733
248,Gagny,2.5254046016945138,48.883728731604535
249,Gif-sur-Yvette,2.136467766743371,48.69816908612799
250,Nointel - Mours,2.2799576391232472,49.13282894869498
251,Vert Galant,2.5663968806983126,48.944091645418105
252,Bourg-la-Reine,2.312278311834309,48.78026436884244
253,Versailles Château Rive Gauche,2.130150772175517,48.79991350059487
254,Torcy,2.655169106193295,48.83971015133779
255,Gravigny Balizy,2.317279009830932,48.68617887111781
256,Survilliers - Fosses,2.525517836696695,49.09951161811565
257,Étampes,2.159819133907717,48.437062675829104
258,Juziers,1.8449525722587152,48.99224048747195
259,Mormant,2.88807855133882,48.61409277056721
260,Champ de Mars Tour Eiffel,2.289656249386548,48.8564765666592
261,Bouffémont - Moisselles,2.3229000286671555,49.045103567466136
262,Montreuil,2.1528278413582385,48.805965217521
263,Domont,2.3371269712571614,49.03284003832482
264,Montfort-l'Amaury - Méré,1.8158352700699212,48.802662371849536
265,Saint-Ouen-l'Aumône Liesse,2.128124092657316,49.0341234164973
266,Montigny-sur-Loing,2.738336123575285,48.33649861774928
267,Ablon,2.4198671478914595,48.72578126379895
268,L'Isle-Adam - Parmain,2.209941858169547,49.11454854558362
269,Combs-la-Ville - Quincy,2.5476998823085504,48.667819721800015
270,Essonnes Robinson,2.463295818844443,48.60581740091332
271,Noisiel,2.616660606000051,48.84351408493866
272,Musée d'Orsay,2.326623034830927,48.860365575927474
273,Saint-Michel-sur-Orge,2.3068029676156123,48.635615525211605
274,Chantilly - Gouvieux,2.459515914008524,49.187030004664
275,Conflans Fin d'Oise,2.0746499245710197,48.99115628725848
276,Châtelet les Halles,2.34697651043533,48.86174503191322
277,Us,1.9705444983242864,49.09955483034093
278,Gentilly,2.340926830790754,48.815228092611335
279,Vernon - Giverny,1.477776772218189,49.09162665982844
280,Chaville Rive Gauche,2.189425762809199,48.8051904761828
281,Denfert-Rochereau,2.333220634641387,48.83318643678081
282,Grigny Centre,2.39678605544789,48.65484195083382
283,Massy - Verrières,2.273951148404844,48.73498926809152
284,Éragny - Neuville,2.090571123307668,49.01790068888594
285,Savigny-sur-Orge,2.352354180405684,48.67639468866699
286,Villeneuve-Saint-Georges,2.446304786739812,48.730080267741016
287,Villeneuve Triage,2.438697833840877,48.74461113914048
288,Viry-Châtillon,2.387021960013403,48.67590783936994
289,Andrésy,2.0486677678528,48.97462075263292
290,Cité Universitaire,2.3388576809777035,48.82150600684166
291,Arpajon,2.2412169696111426,48.58599680822646
292,Le Blanc-Mesnil,2.4753884360764298,48.93230698220945
293,Saint-Mammès,2.816506976966753,48.38264713543743
294,Bourron-Marlotte - Grez,2.6918764214147592,48.33245103346405
295,Meaux,2.8733082321502925,48.9566203252873
296,Colombes,2.259318757710957,48.92395845032284
297,Montereau,2.942541935520315,48.37960363189276
298,Gretz-Armainvilliers,2.727167738339898,48.74645539980236
299,La Frette - Montigny,2.180341866372171,48.97988373233732
300,Gare de Lyon,2.376365660931201,48.84340211646564
301,La Norville - Saint-Germain-lès-Arpajon,2.266215906699314,48.59111916474817
302,Maule,1.8568974216555527,48.90932809474093
303,Orsay Ville,2.1808087044597166,48.6975077019159
304,Gisors,1.784761124033206,49.28550462482687
305,Bois-le-Roi,2.691542568002651,48.47579827327959
306,Persan - Beaumont,2.2777997330536137,49.14758294460079
307,Chartrettes,2.695269130824033,48.48701587175729
308,Mennecy,2.4319348900260658,48.57054850948166
309,Pont du Garigliano - Hôpital Européen G. Pompidou,2.2704701876900395,48.83888336270874
310,Yerres,2.483187005163047,48.7064507273249
311,Villabé,2.461533386360794,48.592814943454
312,Valmondois,2.2019152338634327,49.09093718795672
313,Petit Vaux,2.332868506135788,48.67655855621464
314,Avenue du Président Kennedy Maison de Radio France,2.279679454187814,48.85352548506894
315,Bonnières,1.5820546885594051,49.03882194566387
316,Sucy - Bonneuil,2.5074994611650823,48.77206393780998
317,Émerainville - Pontault-Combault,2.618502939849115,48.80587944608123
318,Avenue Foch,2.2747712644338454,48.86985281215763
319,Rueil-Malmaison,2.172366417897185,48.88767250064626
320,Rungis la Fraternelle,2.3521980873905326,48.74021613668418
321,Souppes - Château-Landon,2.7358697259911766,48.18117871674994
322,Épône - Mézières,1.809133387838305,48.96340497197892
323,Conflans-Sainte-Honorine,2.09871661352047,48.996919424234726
324,Gare de Chamarande,2.2151562718541644,48.51405318948937
325,Belloy - Saint-Martin,2.3613265147338978,49.09838940491585
326,Puteaux,2.2336164976472146,48.8833721630466
327,Évreux Normandie,1.1498558322259895,49.01841486817869
328,Melun,2.65469836071817,48.527491277248295
329,Orly Ville,2.4030548924063897,48.74163230680523
330,Vulaines-sur-Seine - Samoreau,2.752898337073854,48.43046104852704
331,Fontenay-aux-Roses,2.2929083820455323,48.78756698215643
332,Vanves - Malakoff,2.2919742374890983,48.81828945559893
333,Issy Val de Seine,2.2640113460455358,48.83050964570215
334,Garches - Marnes-la-Coquette,2.187092668770097,48.83825444088794
335,Le Guichet,2.1929739951487424,48.705497380193584
336,Saint-Germain-en-Laye,2.095041912326374,48.898745300550765
337,Les Yvris Noisy-le-Grand,2.579980456371948,48.82311348135466
338,La Garenne-Colombes,2.2397947530458278,48.90957685679064
339,Tournan,2.758901334165272,48.739445157221006
340,Saint-Cyr,2.072712440765476,48.79877460471833
341,Montigny - Beauchamp,2.1965151756043038,49.007744118117
342,Aéroport CDG 1 (Terminal 3) - RER,2.5614121946317394,49.00979397116337
343,Boigneville,2.378618440416535,48.341208632507616
344,Tacoignières - Richebourg,1.668661901995974,48.82931965425061
345,Enghien-les-Bains,2.306793374168272,48.97288052394267
346,Noisy - Champs,2.580103342831972,48.84289619599068
347,Saint-Ouen-l'Aumône,2.105230857870794,49.04530690087292
348,Invalides,2.3126576509104404,48.8627130056211
349,Thieux - Nantouillet,2.6802537675802918,49.00813565335945
350,Dreux,1.3704314171005365,48.731106368847485
351,Maisons-Alfort - Alfortville,2.4264376603578035,48.80217813521484
352,Dordives,2.762658376432018,48.14790552423752
353,Lieusaint - Moissy,2.569507070898012,48.62833648393033
354,Moulin Galant,2.473444919964576,48.58688228073328
355,Mareil-sur-Mauldre,1.8718488171877576,48.89302020567544
356,Orgerus - Béhoust,1.7030300359022217,48.82662740630846
357,Louveciennes,2.122777734478968,48.8612602848357
358,Neuilly-Plaisance,2.5145898211367705,48.85252451313788
359,Achères Grand Cormier,2.0936529195192275,48.95541092942684
360,Courbevoie,2.249189818087758,48.89861561377405
361,Fontaine Michalon,2.2959559818374013,48.74304953436299
362,Sannois,2.263820283806777,48.970881176549405
363,Marchezais - Broué,1.5135715190299066,48.76839076858962
364,Versailles Rive Droite,2.1368871000602927,48.80949051640336
365,Gare de Lyon - Diderot,2.37258891322064,48.84586459936938
366,Méry-sur-Oise,2.19141823646768,49.058277435287074
367,Liancourt-Saint-Pierre,1.9054790812050528,49.22054256178432
368,Compans,2.6649599355374893,48.99132968756663
369,Nogent - le Perreux,2.4939549579206104,48.839991175687295
370,Dourdan la Forêt,1.996005688002604,48.53542058733677
371,Nanteuil - Saâcy,3.2194260927085296,48.97400193831618
372,Rosa Parks,2.3737182728654678,48.89645824176388
373,Fontenay-le-Fleury,2.0407045118857456,48.80727344427781
374,Boulainvilliers,2.274806827480264,48.856981095562965
375,Vincennes,2.4325836014183,48.84734683460296
376,Sevran Beaudottes,2.5247262164471342,48.94700236504643
377,Les Essarts-le-Roi,1.889661391894688,48.72169335309528
378,Saint-Nom-la-Bretèche Forêt de Marly,2.051129288722222,48.86709246036558
379,Rosny Bois Perrier,2.481186396267677,48.88258632328664
380,Marles-en-Brie,2.868811725090548,48.73481854687385
381,Asnières-sur-Seine,2.2832114335873186,48.90587474197106
382,Bougival,2.132028029856739,48.85379323051655
383,Étréchy,2.1947692381982216,48.49387742150091
384,Orry-la-Ville - Coye,2.489862086302069,49.13840546145438
385,Bois-Colombes,2.2716490888242244,48.91419560591249
386,Rosny-sous-Bois,2.4857557993217947,48.87007067367753
387,Villaines,2.3505357370070645,49.07926437056656
388,Précy-sur-Oise,2.377341204610025,49.20347714232073
389,Marolles-en-Hurepoix,2.290908349251896,48.56564453550255
390,Bry-sur-Marne,2.525670945020106,48.84513747628085
391,Les Grésillons,2.313901968217972,48.9206901983449
392,Taverny,2.222287008769188,49.0249763828466
393,La Ferté-Alais,2.352260197381972,48.4855007310595
394,Longjumeau,2.294155784636593,48.70229375639124
395,Livry-sur-Seine,2.678943943121165,48.510288065207455
396,Laroche - Migennes,3.5126763134529835,47.96107924372578
397,Parc de Sceaux,2.309934691589042,48.769718949712896
398,Brétigny,2.30195738288606,48.60664906621052
399,Sceaux,2.2979282159439305,48.78130792093752
400,Maurecourt,2.059634534011659,48.986862412057214
401,Val d'Argenteuil,2.232694050053452,48.95065749524003
402,Le Mée,2.6255537322060074,48.538746730738936
403,Garancières - la Queue,1.7645793224017483,48.810463686279576
404,Jouy-en-Josas,2.164447836855006,48.764760068378486
405,Dammartin - Juilly - Saint-Mard,2.699046819624294,49.03215183565455
406,Nézel - Aulnay,1.8404153320794885,48.93882932493657
407,Voves,1.6220416259899684,48.27503094784323
408,Javel,2.27803679359566,48.84716158046345
409,Nogent-l'Artaud - Charly,3.32284765024808,48.96871609894733
410,Les Saules,2.4174549898851208,48.74520105223681
411,Bagneaux-sur-Loing,2.7040329448732985,48.22938980618883
412,Chaville - Vélizy,2.1834187943404744,48.79968116446791
413,La Verrière,1.943057018064192,48.7551716132828
414,Marly-le-Roi,2.0965372930677657,48.87152941199376
415,Porchefontaine,2.1522340489858127,48.79654475986442
416,Gare du Nord,2.356693437528564,48.88230685842714
417,Houilles - Carrières-sur-Seine,2.1851757042018707,48.92034757911033
418,Avenue Henri Martin,2.2722351438875577,48.86545537297977
419,Esbly,2.809640025507793,48.902895083058525
420,Malesherbes,2.401036441728877,48.293633291470464
421,Parc des Expositions,2.5145512908225958,48.97356812654279
422,Gargenville,1.8090110590166268,48.983003872761415
423,Joigny,3.393667054376571,47.97365568630087
424,La Barre Ormesson,2.3167036448125224,48.96628415206348
425,Saint-Gratien,2.285777828585351,48.96365827352943
426,Villennes-sur-Seine,1.999557321396041,48.93983138477974
427,Rambouillet,1.832207614506548,48.6438460126836
428,Breuillet Village,2.170354257290333,48.56433413404574
429,Le Bourget,2.425825637815098,48.930744340383264
430,Coignières,1.9214184023981653,48.74374799338111
431,Aéroport Charles de Gaulle 2 (Terminal 2),2.5709800477570237,49.0041455478504
432,Joinville-le-Pont,2.4638739495546496,48.82119737360793
433,Val d'Europe,2.772426894234028,48.85484622851565
434,Villiers Montbarbin,2.882573667971905,48.86354898645753
435,Triel-sur-Seine,2.005709444143668,48.98141600700941
436,Lavilletertre,1.9205792747729,49.20238205277644
437,La Ferté-Milon,3.1206754069517184,49.17963214095126
438,Cesson,2.5946150549367304,48.56486314053174
439,Luzarches,2.4200435326085863,49.117099228494695
440,Le Stade,2.260948512567054,48.93172049557505
441,Saint-Julien du Sault,3.302762450780337,48.02662402302481
442,Château-Thierry,3.409522741444065,49.03793350543396
443,Viroflay Rive Gauche,2.17158260741522,48.800665521455045
444,Clichy - Levallois,2.2974715210323566,48.89750112711205
445,Thomery,2.764187149192088,48.39428183783365
446,Santeuil - le Perchay,1.949406923865895,49.12334471123142
447,Villeparisis - Mitry-le-Neuf,2.603220561532749,48.95316214687084
448,Ballancourt,2.3700930488013845,48.53101531216478
449,Vernou-sur-Seine,2.842149995140084,48.38667549692297
450,Gennevilliers,2.307982254553742,48.93282405536431
451,Ermont Halte,2.26320025038274,48.990533377371726
452,Créteil Pompadour,2.435080408386999,48.77100562083573
453,Gros Noyer Saint-Prix,2.2596836105712628,48.99607903406629
454,Boutigny,2.3767454804181263,48.43442542513416
455,Maintenon,1.5926330908061617,48.586256682993294
456,Aubergenville Élisabethville,1.848960390078333,48.97233225408568
457,Étigny - Véron,3.2900826338816094,48.13765030143217
458,Nanterre Ville,2.19511769490499,48.89501972616058
459,Porte de Clichy,2.315941153551472,48.89426256830957
460,Sainte-Geneviève-des-Bois,2.3129608959702024,48.65295347339147
461,Longueville,3.250114078411789,48.51378614127599
462,Couilly - Saint-Germain - Quincy,2.8541379702257133,48.8827095608886
463,Maisons-Laffitte,2.144672265933885,48.94574060746957
464,Saint-Rémy-lès-Chevreuse,2.071385742904064,48.70273269647272
465,Fontenay-sous-Bois,2.463537806527943,48.8437885964859
466,Champagne-sur-Seine,2.798915755216375,48.40726498958356
467,Vitry-sur-Seine,2.40269438767449,48.80028105254759
468,Nanteuil-le-Haudouin,2.794164765556653,49.14251123380041
469,Sevran - Livry,2.5352889927291447,48.93640164880271
470,Gare de Breuillet Village,2.171775972000497,48.5648523115985
471,Charbonneau,2.2858456519980943,48.55870994615249
472,Temple,2.245498654134228,48.94859388710433
473,Rue Albert Bertin,3.4179944634553725,48.78469179469201
474,Les Chaises,1.6924529181283208,48.65032429048222
475,Square de Camargue,2.0002342111935607,48.822929128447626
476,Porte Saint-Denis,2.353321960853567,48.86940142719792
477,Prague,2.252740774319358,48.9187375933194
478,Théophile Roussel,2.1331261316612946,48.922545362878274
479,Opéra,2.330588985892998,48.8720913856749
480,Godillot,2.344308679190217,48.91072132443177
481,Van Gogh,2.078717767914534,48.99872345087768
482,La Tourelle,2.251107445280233,48.84448680037163
483,Avenue de l'Embellie,2.0258668470867827,49.0453818820674
484,Onze Arpents,2.600074793350772,48.90611075057399
485,Les Larris,2.242008288439284,48.7187172643414
486,Place C. Girard,2.000212579655666,49.03571108783549
487,Carnot - Jean Jaurès,2.284898306300753,48.79102702113471
